index	name	abbreviation	color	volume_mm3
11011	right Nucleus raphe magnus	RM-R	FFC5E2	0.06579687812518387
11012	right Nucleus raphe pallidus	RPA-R	FFC6E2	0.037421876777443686
11013	right Nucleus raphe obscurus	RO-R	FEC6E2	0.021703126030843123
11014	right Cerebellum	CB-R	F0F080	0.4132656446290639
11015	right Cerebellar cortex	CBX-R	F0EF80	0.0
11016	right Cerebellar cortex, molecular layer	CBXmo-R	FFFA8E	0.0
11017	right Cerebellar cortex, Purkinje layer	CBXpu-R	FFF98F	0.0
11018	right Cerebellar cortex, granular layer	CBXgr-R	EBE753	0.0
11019	right Vermal regions	VERM-R	FFFA91	0.0
11020	right Lingula (I)	LING-R	FEFA91	0.0612187529077346
11021	right Lingula (I), molecular layer	LINGmo-R	FFFC91	0.0
11022	right Lingula (I), Purkinje layer	LINGpu-R	FEFC90	0.0
11023	right Lingula (I), granular layer	LINGgr-R	EBE553	0.0
11024	right Central lobule	CENT-R	FDFB91	0.0
11025	right Lobule II	CENT2-R	FDFA91	0.6715000318945386
11026	right Lobule II, molecular layer	CENT2mo-R	FEF98F	0.0
11027	right Lobule II, Purkinje layer	CENT2pu-R	FEF891	0.0
11028	right Lobule II, granular layer	CENT2gr-R	EBE654	0.0
11029	right Lobule III	CENT3-R	FFFC8E	1.3762344403676252
11030	right Lobule III, molecular layer	CENT3mo-R	FDF98F	0.0
11031	right Lobule III, Purkinje layer	CENT3pu-R	FFFC90	0.0
11032	right Lobule III, granular layer	CENT3gr-R	ECE654	0.0
11033	right Culmen	CUL-R	FEFB8F	0.0
11034	right Lobule IV	CUL4-R	FFF991	0.0
11035	right Lobule IV, molecular layer	CUL4mo-R	FDFA90	0.0
11036	right Lobule IV, Purkinje layer	CUL4pu-R	FDFB8E	0.0
11037	right Lobule IV, granular layer	CUL4gr-R	ECE754	0.0
11038	right Lobule V	CUL5-R	FEFA8F	0.0
11039	right Lobule V, molecular layer	CUL5mo-R	FEFC8D	0.0
11040	right Lobule V, Purkinje layer	CUL5pu-R	FFF890	0.0
11041	right Lobule V, granular layer	CUL5gr-R	EBE554	0.0
11042	right Lobules IV-V	CUL4, 5-R	FCFB90	3.3719532851591794
11043	right Lobules IV-V, molecular layer	CUL4, 5mo-R	FEFB91	0.0
11044	right Lobules IV-V, Purkinje layer	CUL4, 5pu-R	FCFA90	0.0
11045	right Lobules IV-V, granular layer	CUL4, 5gr-R	EBE754	0.0
11046	right Declive (VI)	DEC-R	FEFA90	1.6716407043986692
11047	right Declive (VI), molecular layer	DECmo-R	FFFB8F	0.0
11048	right Declive (VI), Purkinje layer	DECpu-R	FCFB91	0.0
11049	right Declive (VI), granular layer	DECgr-R	ECE553	0.0
11050	right Folium-tuber vermis (VII)	FOTU-R	FDFB90	0.5295781501536112
11051	right Folium-tuber vermis (VII), molecular layer	FOTUmo-R	FDF991	0.0
11052	right Folium-tuber vermis (VII), Purkinje layer	FOTUpu-R	FDFA8F	0.0
11053	right Folium-tuber vermis (VII), granular layer	FOTUgr-R	EAE753	0.0
11054	right Pyramus (VIII)	PYR-R	FBFC91	0.6267187797675433
11055	right Pyramus (VIII), molecular layer	PYRmo-R	FFFB8D	0.0
11056	right Pyramus (VIII), Purkinje layer	PYRpu-R	FEFB90	0.0
11057	right Pyramus (VIII), granular layer	PYRgr-R	ECE752	0.0
11058	right Uvula (IX)	UVU-R	FFFA8F	1.1008438022872724
11059	right Uvula (IX), molecular layer	UVUmo-R	FDFC90	0.0
11060	right Uvula (IX), Purkinje layer	UVUpu-R	FEFC8F	0.0
11061	right Uvula (IX), granular layer	UVUgr-R	EBE652	0.0
11062	right Nodulus (X)	NOD-R	FDFC8F	0.7623125362079008
11063	right Nodulus (X), molecular layer	NODmo-R	FCFA8F	0.0
11064	right Nodulus (X), Purkinje layer	NODpu-R	FFFA90	0.0
11065	right Nodulus (X), granular layer	NODgr-R	ECE653	0.0
11066	right Hemispheric regions	HEM-R	FEF990	0.0
11067	right Simple lobule	SIM-R	FDFB8F	2.8480313852742256
11068	right Simple lobule, molecular layer	SIMmo-R	FEFB8E	0.0
11069	right Simple lobule, Purkinje layer	SIMpu-R	FEFC8E	0.0
11070	right Simple lobule, granular layer	SIMgr-R	EAE654	0.0
11071	right Ansiform lobule	AN-R	FCFC91	0.0
11072	right Crus 1	ANcr1-R	FCFC90	2.8467501352133695
11073	right Crus 1, molecular layer	ANcr1mo-R	FDFC8E	0.0
11074	right Crus 1, Purkinje layer	ANcr1pu-R	FFFB91	0.0
11075	right Crus 1, granular layer	ANcr1gr-R	ECE753	0.0
11076	right Crus 2	ANcr2-R	FCFA91	2.5564219964235235
11077	right Crus 2, molecular layer	ANcr2mo-R	FEFA8E	0.0
11078	right Crus 2, Purkinje layer	ANcr2pu-R	FCFC8F	0.0
11079	right Crus 2, granular layer	ANcr2gr-R	EBE653	0.0
11080	right Paramedian lobule	PRM-R	FFFB8E	2.441046990943505
11081	right Paramedian lobule, molecular layer	PRMmo-R	FEFC91	0.0
11082	right Paramedian lobule, Purkinje layer	PRMpu-R	FDF990	0.0
11083	right Paramedian lobule, granular layer	PRMgr-R	ECE554	0.0
11084	right Copula pyramidis	COPY-R	FFF990	1.2529063095098536
11085	right Copula pyramidis, molecular layer	COPYmo-R	FDFA8E	0.0
11086	right Copula pyramidis, Purkinje layer	COPYpu-R	FCFB8F	0.0
11087	right Copula pyramidis, granular layer	COPYgr-R	EAE754	0.0
11088	right Paraflocculus	PFL-R	FFFC8D	2.86435951104977
11089	right Paraflocculus, molecular layer	PFLmo-R	FFFB90	0.0
11090	right Paraflocculus, Purkinje layer	PFLpu-R	FFFC8F	0.0
11091	right Paraflocculus, granular layer	PFLgr-R	ECE652	0.0
11092	right Flocculus	FL-R	FEF991	0.6679844067275553
11093	right Flocculus, molecular layer	FLmo-R	FDFC91	0.0
11094	right Flocculus, Purkinje layer	FLpu-R	FFF891	0.0
11095	right Flocculus, granular layer	FLgr-R	EBE752	0.0
11096	right Cerebellar nuclei	CBN-R	F0F07F	0.0
11097	right Fastigial nucleus	FN-R	FFFCBC	0.2503125118892058
11098	right Interposed nucleus	IP-R	FFFDBC	0.430734395458785
11099	right Dentate nucleus	DN-R	FFFDBB	0.1680937579840247
11100	right Vestibulocerebellar nucleus	VeCB-R	FEFDBC	0.04251562701938383
11101	right fiber tracts	fiber tracts-R	CAC7CB	0.7768125368966139
11102	right cranial nerves	cm-R	C8CAC9	0.0
11103	right terminal nerve	tn-R	C7CCC9	0.0
11104	right vomeronasal nerve	von-R	CAC8C9	0.006671875316897058
11105	right olfactory nerve	In-R	CCCBC7	0.0
11106	right olfactory nerve layer of main olfactory bulb	onl-R	C7CBCA	2.0766719736366213
11107	right lateral olfactory tract, general	lotg-R	CCCCCB	0.0
11108	right lateral olfactory tract, body	lot-R	CAC8C7	0.4527812715059554
11109	right dorsal limb	lotd-R	CACAC9	0.07853125373003422
11110	right accessory olfactory tract	aolt-R	C9CAC7	0.0
11111	right anterior commissure, olfactory limb	aco-R	CBCBC7	0.38051564307352237
11112	right optic nerve	IIn-R	CBCCC7	0.035468751684675226
11113	right accessory optic tract	aot-R	C9C8CB	0.0
11114	right brachium of the superior colliculus	bsc-R	C7CBCB	0.09996875474826084
11115	right superior colliculus commissure	csc-R	C9CBCB	0.0141250006709015
11116	right optic chiasm	och-R	CBCACC	0.15470313234800415
11117	right optic tract	opt-R	CACCCB	0.3495937666048121
11118	right tectothalamic pathway	ttp-R	C9CACC	0.0
11119	right oculomotor nerve	IIIn-R	C7CCCC	0.004062500192958396
11120	right medial longitudinal fascicle	mlf-R	CBCBCC	0.07428125352817005
11121	right posterior commissure	pc-R	CCCACA	0.027015626283173333
11122	right trochlear nerve	IVn-R	C8C9C8	0.003531250167725375
11123	right trochlear nerve decussation	IVd-R	C9CCCA	0.0
11124	right abducens nerve	VIn-R	CBCACB	0.0
11125	right trigeminal nerve	Vn-R	CBC7CB	0.0
11126	right motor root of the trigeminal nerve	moV-R	CCCBCA	0.029765626413791324
11127	right sensory root of the trigeminal nerve	sV-R	CACACB	0.348203141538761
11128	right midbrain tract of the trigeminal nerve	mtV-R	C8C8CA	0.0
11129	right spinal tract of the trigeminal nerve	sptV-R	C8CACA	0.8154219137304608
11130	right facial nerve	VIIn-R	CCCCC7	0.03960937688134436
11131	right intermediate nerve	iVIIn-R	C9C8C9	0.0
11132	right genu of the facial nerve	gVIIn-R	C9CCC7	0.014421875685002306
11133	right vestibulocochlear nerve	VIIIn-R	C9C7CA	0.0
11134	right efferent cochleovestibular bundle	cvb-R	C8CBC8	0.0
11135	right vestibular nerve	vVIIIn-R	C9CACB	0.12523438094831363
11136	right cochlear nerve	cVIIIn-R	CAC9C8	0.0
11137	right trapezoid body	tb-R	CCC7CB	0.15096875717063085
11138	right intermediate acoustic stria	ias-R	CBC7C8	0.0
11139	right dorsal acoustic stria	das-R	CCCBC8	0.006046875287211151
11140	right lateral lemniscus	ll-R	C9C9CB	0.41695314480421075
11141	right inferior colliculus commissure	cic-R	CBC9C9	0.009046875429703505
11142	right brachium of the inferior colliculus	bic-R	C9C8C8	0.12209375579914195
11143	right glossopharyngeal nerve	IXn-R	CCC8C9	0.0
11144	right vagus nerve	Xn-R	C7C9CB	0.0
11145	right solitary tract	ts-R	C8CAC7	0.004671875221902155
11146	right accessory spinal nerve	XIn-R	CAC8CC	0.0
11147	right hypoglossal nerve	XIIn-R	C9CCC8	0.0
11148	right ventral roots	vrt-R	CAC7C9	0.0
11149	right dorsal roots	drt-R	CAC8CA	0.0
11150	right cervicothalamic tract	cett-R	CCC7CA	0.0
11151	right dorsolateral fascicle	dl-R	C8CCCB	0.0
11152	right dorsal commissure of the spinal cord	dcm-R	CBCCC8	0.0
11153	right ventral commissure of the spinal cord	vc-R	CBC8C9	0.0
11154	right fasciculus proprius	fpr-R	CCC9C9	0.0
11155	right dorsal column	dc-R	CCC8CB	0.0
11156	right cuneate fascicle	cuf-R	CAC9CC	0.011109375527666998
11157	right gracile fascicle	grf-R	CAC8C8	0.0
11158	right internal arcuate fibers	iaf-R	CBC9CA	0.0
11159	right medial lemniscus	ml-R	CACCC8	0.33220314077880175
11160	right spinothalamic tract	sst-R	C9CBC8	0.0
11161	right lateral spinothalamic tract	sttl-R	CCCBCC	0.0
11162	right ventral spinothalamic tract	sttv-R	CBCAC9	0.0
11163	right spinocervical tract	scrt-R	C9CCCC	0.0
11164	right spino-olivary pathway	sop-R	CCC7C8	0.0
11165	right spinoreticular pathway	srp-R	CBCCC9	0.0
11166	right spinovestibular pathway	svp-R	C9CBCC	0.0
11167	right spinotectal pathway	stp-R	C9CCCB	0.0
11168	right spinohypothalamic pathway	shp-R	CCCBC9	0.0
11169	right spinotelenchephalic pathway	step-R	C7CCC8	0.0
11170	right hypothalamohypophysial tract	hht-R	C8CBCB	0.0
11171	right cerebellum related fiber tracts	cbf-R	C9CAC8	0.0
11172	right cerebellar commissure	cbc-R	CBC8CA	0.03396875161342905
11173	right cerebellar peduncles	cbp-R	CAC8CB	0.0
11174	right superior cerebelar peduncles	scp-R	CBC9CB	0.22043751047021942
11175	right superior cerebellar peduncle decussation	dscp-R	CCC7CC	0.024328126155523933
11176	right spinocerebellar tract	sct-R	CCCACC	0.0
11177	right uncinate fascicle	uf-R	CBC9C8	0.042468752017157385
11178	right ventral spinocerebellar tract	sctv-R	CBC7CC	0.14287500678619836
11179	right middle cerebellar peduncle	mcp-R	CCCCCA	0.545750025921734
11180	right inferior cerebellar peduncle	icp-R	C9C9C8	0.3607031421324791
11181	right dorsal spinocerebellar tract	sctd-R	C9CACA	0.07353125349254697
11182	right cuneocerebellar tract	cct-R	C8CCCC	0.0
11183	right juxtarestiform body	jrb-R	C9CBC9	0.0
11184	right bulbocerebellar tract	bct-R	C9C9C7	0.0
11185	right olivocerebellar tract	oct-R	CAC9CB	0.0
11186	right reticulocerebellar tract	rct-R	C9CBCA	0.0
11187	right trigeminocerebellar tract	tct-R	CACCC9	0.0
11188	right arbor vitae	arb-R	CBC9CC	3.4658126646172605
11189	right supra-callosal cerebral white matter	scwm-R	C9C9CA	0.5383594005706982
11190	right lateral forebrain bundle system	lfbs-R	C7CCCA	0.0
11191	right corpus callosum	cc-R	C7C9CA	0.0
11192	right corpus callosum, anterior forceps	fa-R	CAC7CC	0.42782814532074553
11193	right external capsule	ec-R	C8CBCC	0.43654689573486394
11194	right corpus callosum, extreme capsule	ee-R	C9C8CA	0.04675000222050585
11195	right genu of corpus callosum	ccg-R	CCC7C9	0.41632814477452484
11196	right corpus callosum, posterior forceps	fp-R	C8C9CA	0.6810937823502172
11197	right corpus callosum, rostrum	ccr-R	CBC8C7	0.0
11198	right corpus callosum, body	ccb-R	C9C7C9	1.523906322381663
11199	right corpus callosum, splenium	ccs-R	C7CACC	0.3746250177937327
11200	right corticospinal tract	cst-R	C8C7CC	0.04203125199637725
11201	right internal capsule	int-R	CCCCCC	1.0495000498485751
11202	right cerebal peduncle	cpd-R	CCCAC7	0.4413281459619611
11203	right corticotectal tract	cte-R	C8CCC8	0.0
11204	right corticorubral tract	crt-R	C8C7CA	0.0
11205	right corticopontine tract	cpt-R	C7C8CB	0.0
11206	right corticobulbar tract	cbt-R	CBC7CA	0.0
11207	right pyramid	py-R	C7C9C9	0.2803125133141293
11208	right pyramidal decussation	pyd-R	C9C7CC	0.035671876694323146
11209	right corticospinal tract, crossed	cstc-R	C7CACB	0.0
11210	right corticospinal tract, uncrossed	cstu-R	CCC8C8	0.0
11211	right thalamus related	lfbst-R	C7CBCC	0.0
11212	right external medullary lamina of the thalamus	em-R	C7CACA	0.05560937764130358
11213	right internal medullary lamina of the thalamus	im-R	CACCCA	0.0
11214	right middle thalamic commissure	mtc-R	CACCCC	0.0
11215	right thalamic peduncles	tp-R	CCC9CA	0.0
11216	right optic radiation	or-R	CBC9C7	0.9280937940820877
11217	right auditory radiation	ar-R	CCC8CA	0.20325000965385698
11218	right extrapyramidal fiber systems	eps-R	CACBC7	0.0
11219	right cerebral nuclei related	epsc-R	C8CACB	0.0
11220	right pallidothalamic pathway	pap-R	CBCBCA	0.0
11221	right nigrostriatal tract	nst-R	CCCACB	0.05631250267470023
11222	right nigrothalamic fibers	ntt-R	CBCCCA	0.0
11223	right pallidotegmental fascicle	ptf-R	CACBCC	0.0
11224	right striatonigral pathway	snp-R	C7CBC9	0.0
11225	right subthalamic fascicle	stf-R	CBCBC9	0.0
11226	right tectospinal pathway	tsp-R	C8CBC9	0.0
11227	right direct tectospinal pathway	tspd-R	CBC8C8	1.5625000742147677e-05
11228	right doral tegmental decussation	dtd-R	CACAC7	0.0035625001692096703
11229	right crossed tectospinal pathway	tspc-R	C8C8CC	0.25331251203169813
11230	right rubrospinal tract	rust-R	C8C8CB	0.28385938848259684
11231	right ventral tegmental decussation	vtd-R	CACBC9	0.01896875090096728
11232	right rubroreticular tract	rrt-R	CACBCA	0.0
11233	right central tegmental bundle	ctb-R	CBCAC8	0.0
11234	right retriculospinal tract	rst-R	C8CAC8	0.0
11235	right retriculospinal tract, lateral part	rstl-R	CCC9CC	0.0
11236	right retriculospinal tract, medial part	rstm-R	CBCACA	0.0
11237	right vestibulospinal pathway	vsp-R	CCC8C7	0.0
11238	right medial forebrain bundle system	mfbs-R	CBCAC7	0.0
11239	right cerebrum related	mfbc-R	C9CBC7	0.0
11240	right amygdalar capsule	amc-R	C8C9CB	0.08089062884209852
11241	right ansa peduncularis	apd-R	C7CCCB	0.0
11242	right anterior commissure, temporal limb	act-R	C9C9C9	0.10659375506293145
11243	right cingulum bundle	cing-R	CACCC7	0.6331719050740503
11244	right fornix system	fxs-R	CCC9C7	0.0
11245	right alveus	alv-R	C7C8CC	0.6969844081049814
11246	right dorsal fornix	df-R	CBC8CC	0.019000000902451575
11247	right fimbria	fi-R	CBC8CB	0.75735941097264
11248	right precommissural fornix, general	fxprg-R	CACBC8	0.0
11249	right precommissural fornix diagonal band	db-R	CCCCC8	0.0
11250	right postcommissural fornix	fxpo-R	C8C8C9	0.0
11251	right medial corticohypothalamic tract	mct-R	CCC8CC	0.004000000189989805
11252	right columns of the fornix	fx-R	C7C8CA	0.13475000640028156
11253	right hippocampal commissures	hc-R	C9C9CC	0.0
11254	right dorsal hippocampal commissure	dhc-R	C9CCC9	0.47768752268893877
11255	right ventral hippocampal commissure	vhc-R	C8C9C9	0.03340625158671173
11256	right perforant path	per-R	CBCBC8	0.0
11257	right angular path	ab-R	CAC7C8	0.0
11258	right longitudinal association bundle	lab-R	CBCCCC	0.0
11259	right stria terminalis	st-R	C8CBC7	0.1529843822663679
11260	right commissural branch of stria terminalis	stc-R	C7CAC8	0.01776562584382191
11261	right hypothalamus related	mfsbshy-R	C8CCC9	0.0
11262	right medial forebrain bundle	mfb-R	CBCCCB	0.024937501184467692
11263	right ventrolateral hypothalamic tract	vlt-R	CAC9C7	0.0
11264	right preoptic commissure	poc-R	CACACC	0.0
11265	right supraoptic commissures	sup-R	CCCAC9	0.012953125615240424
11266	right supraoptic commissures, anterior	supa-R	C9C8CC	0.0
11267	right supraoptic commissures, dorsal	supd-R	C8C9CC	0.0
11268	right supraoptic commissures, ventral	supv-R	CBC7C9	0.0
11269	right premammillary commissure	pmx-R	C7CBC8	0.0
11270	right supramammillary decussation	smd-R	CACACA	0.0
11271	right propriohypothalamic pathways	php-R	CCCCC9	0.0
11272	right propriohypothalamic pathways, dorsal	phpd-R	CAC9C9	0.0
11273	right propriohypothalamic pathways, lateral	phpl-R	C9CAC9	0.0
11274	right propriohypothalamic pathways, medial	phpm-R	CCC9CB	0.0
11275	right propriohypothalamic pathways, ventral	phpv-R	CACAC8	0.0
11276	right periventricular bundle of the hypothalamus	pvbh-R	CACBCB	0.0
11277	right mammillary related	mfbsma-R	CCCBCB	0.0
11278	right principal mammillary tract	pm-R	C8CBCA	0.01675000079558231
11279	right mammillothalamic tract	mtt-R	C7C9CC	0.06431250305467984
11280	right mammillotegmental tract	mtg-R	C8C8C8	0.032859376560736564
11281	right mammillary peduncle	mp-R	CCCAC8	0.01620312576960714
11282	right dorsal thalamus related	mfbst-R	CAC7CA	0.0
11283	right periventricular bundle of the thalamus	pvbt-R	C8CCCA	0.0
11284	right epithalamus related	mfbse-R	C8C7CB	0.0
11285	right stria medullaris	sm-R	CCC9C8	0.13537500642996747
11286	right fasciculus retroflexus	fr-R	C7CAC9	0.08365625397345866
11287	right habenular commissure	hbc-R	C8CCC7	0.02395312613771239
11288	right pineal stalk	PIS-R	C8CACC	0.0
11289	right midbrain related	mfbsm-R	CBCBCB	0.0
11290	right dorsal longitudinal fascicle	dlf-R	CAC9CA	0.0
11291	right dorsal tegmental tract	dtt-R	C9C7CB	0.0
11292	right ventricular systems	VS-R	AAA8AA	0.0
11293	right lateral ventricle	VL-R	A8AAAA	1.0565156751817995
11294	right rhinocele	RC-R	AAA9A8	0.0
11295	right subependymal zone	SEZ-R	AAA8A9	0.06882812826916052
11296	right choroid plexus	chpl-R	A9AAA8	0.7278281595699809
11297	right choroid fissure	chfl-R	A9A8AA	0.0
11298	right interventricular foramen	IVF-R	A8AAA9	0.0
11299	right third ventricle	V3-R	A8A9AA	0.4666875221664668
11300	right cerebral aqueduct	AQ-R	A9A9A8	0.2094843849499739
11301	right fourth ventricle	V4-R	AAA9A7	0.2537968870547047
11302	right lateral recess	V4r-R	A9AAA7	0.2317656360082765
11303	right central canal, spinal cord/medulla	c-R	A7AAA9	0.0004687500222644303
11304	right grooves	grv-R	AAA8A8	0.0
11305	right grooves of the cerebral cortex	grv of CTX-R	A8AAA8	0.0
11306	right endorhinal groove	eg-R	AAAAA7	0.0
11307	right hippocampal fissure	hf-R	AAA7AA	0.0
11308	right rhinal fissure	rf-R	AAA7A9	0.0
11309	right rhinal incisure	ri-R	A9A8A8	0.0
11310	right grooves of the cerebellar cortex	grv of CBX-R	A8A8AA	0.0
11311	right precentral fissure	pce-R	A8A9A8	0.0
11312	right preculminate fissure	pcf-R	A8A9A9	0.0
11313	right primary fissure	pri-R	A9A7AA	0.0
11314	right posterior superior fissure	psf-R	A8A8A9	0.0
11315	right prepyramidal fissure	ppf-R	A7AAAA	0.0
11316	right secondary fissure	sec-R	AAAAAA	0.0
11317	right posterolateral fissure	plf-R	AAAAA9	0.0
11318	right nodular fissure	nf-R	AAA9AA	0.0
11319	right simple fissure	sif-R	A9AAAA	0.0
11320	right intercrural fissure	icf-R	AAA9A9	0.0
11321	right ansoparamedian fissure	apf-R	A9AAA9	0.0
11322	right intraparafloccular fissure	ipf-R	A9A9AA	0.0
